"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"62","1_d6","Au=0",0.286817297170806,0.294968660748244,0.231069368603635,0.442576291357424,0.313939069461899,0.451465157562139,0.282571923041105,0.198551539432416,35,0.327102803738318,1,TRUE,1,1,0,TRUE
"63","1_d6","Au=1",0.048949555272373,0.0533741640692865,0.1106153067703,0.0287118543212879,0.0861650372214392,0.0242674212189303,0.108714038479448,0.198551539432416,0,0,1,FALSE,1,1,0,TRUE
"64","1_d6","B=1",0.048949555272373,0.0418627694114603,0.1106153067703,0.0287118543212879,0.0718780500438037,0.0242674212189303,0.108714038479448,0.102896921135167,2,0.0186915887850467,1,FALSE,1,1,0,TRUE
"65","1_d6","Bu=0",0.517384481739702,0.521800954036531,0.326469404315166,0.442576291357424,0.424262868684988,0.451465157562139,0.282571923041105,0.198551539432416,61,0.570093457943925,1,TRUE,1,1,0,TRUE
"66","1_d6","Bu=1",0.048949555272373,0.0533741640692865,0.1106153067703,0.0287118543212879,0.0490125000554887,0.0242674212189303,0.108714038479448,0.198551539432416,2,0.0186915887850467,1,FALSE,1,1,0,TRUE
"67","1_d7","A=1",0.225587473948251,0.23097896217086,0.248877950673864,0.340904198560357,0.262286357283924,0.328984691119791,0.32621147028965,0.245522205046946,21,0.207920792079208,1,TRUE,1,1,1,TRUE
"68","1_d7","Au=0",0.0730823414692738,0.0670554891042328,0.0699484750070316,0.0221159422176901,0.0456991848580688,0.0468570865963754,0.0482850262064032,0.127238897476527,0,0,1,FALSE,1,1,1,TRUE
"69","1_d7","Au=1",0.155188630071372,0.160876906611126,0.147764331652546,0.136979859221953,0.166528099322425,0.124158222283833,0.125503503503946,0.127238897476527,25,0.247524752475248,1,TRUE,1,1,1,TRUE
"70","1_d7","B=1",0.175848918784695,0.181542014019831,0.1817348355025,0.340904198560357,0.19943182286401,0.328984691119791,0.32621147028965,0.245522205046946,12,0.118811881188119,1,TRUE,1,1,1,TRUE
"71","1_d7","Bu=0",0.0730823414692738,0.057997367298984,0.0699484750070316,0.0221159422176901,0.0338482793592605,0.0468570865963754,0.0482850262064032,0.127238897476527,0,0,1,FALSE,1,1,1,TRUE
"72","1_d7","Bu=1",0.297210294257135,0.301549260794966,0.281725932157026,0.136979859221953,0.292206256312313,0.124158222283833,0.125503503503946,0.127238897476527,43,0.425742574257426,1,TRUE,1,1,1,TRUE
"73","2_c1","A=0",0.182057780253081,0.18276019646318,0.186383010998775,0.333050055036851,0.18551624452992,0.287996538742906,0.299488337945173,0.232490552382305,22,0.293333333333333,2,TRUE,0,0,0,TRUE
"74","2_c1","Au=0",0.208987503559536,0.208838212122876,0.223736431872456,0.253347614530686,0.217523627003782,0.214994429370272,0.247406576659385,0.203850196129831,4,0.0533333333333333,2,TRUE,0,0,0,TRUE
"75","2_c1","Au=1",0.141318722828122,0.139918625756647,0.133271958867042,0.0216064096713946,0.134882219321092,0.0207370377866107,0.0443295333341735,0.0712127452160084,1,0.0133333333333333,2,FALSE,0,0,0,TRUE
"76","2_c1","B=0",0.182028236976499,0.182731520616578,0.18634296337387,0.333050055036851,0.185481510851214,0.287996538742906,0.299488337945173,0.232490552382305,39,0.52,2,TRUE,0,0,0,TRUE
"77","2_c1","Bu=0",0.14428903355464,0.145964566196723,0.136993676020815,0.037339456052823,0.141865716738966,0.027778371392308,0.0649576807819224,0.0812179276069252,7,0.0933333333333333,2,TRUE,0,0,0,TRUE
"78","2_c1","Bu=1",0.141318722828122,0.139786878843996,0.133271958867042,0.0216064096713946,0.134730681555025,0.160497083964998,0.0443295333341735,0.178738026282626,0,0,2,FALSE,0,0,0,TRUE
"79","2_c2","A=0",0.218405408823261,0.222515336840165,0.230462451651006,0.483693241366742,0.230783565936681,0.395880226168769,0.402083477389783,0.280126128833389,53,0.588888888888889,2,TRUE,0,1,0,TRUE
"80","2_c2","Au=0",0.299131155752584,0.301604324293816,0.349522219366635,0.367940275077633,0.331749200560434,0.295531479981112,0.332160168088145,0.245617577654837,6,0.0666666666666667,2,TRUE,0,1,0,TRUE
"81","2_c2","Au=1",0.11907773602993,0.117195060571112,0.103223698146417,0.0313792902003821,0.107383238727816,0.0285051453912169,0.0595154156464479,0.0858037044367967,0,0,2,FALSE,0,1,0,TRUE
"82","2_c2","B=1",0.11907773602993,0.111610434844037,0.103223698146417,0.0313792902003821,0.101305651752324,0.0212795872278596,0.0595154156464479,0.0752336032534557,5,0.0555555555555556,2,FALSE,0,1,0,TRUE
"83","2_c2","Bu=0",0.125230227334365,0.129957047423893,0.110344234543107,0.054228612954478,0.121479577807518,0.0381841670646044,0.0872101075827278,0.0978588739166763,21,0.233333333333333,2,TRUE,0,1,0,TRUE
"84","2_c2","Bu=1",0.11907773602993,0.117117796026977,0.103223698146417,0.0313792902003821,0.107298765215226,0.220619394166438,0.0595154156464479,0.215360111904846,3,0.0333333333333333,2,FALSE,0,1,0,TRUE
"85","2_c3","A=1",0.118939310026539,0.111465871301353,0.103043274793467,0.0313792902003821,0.101137516762096,0.0212795872278596,0.0595154156464479,0.0752336032534557,13,0.121495327102804,2,FALSE,1,0,0,TRUE
"86","2_c3","Au=0",0.299632954199184,0.302100103087954,0.350225524599323,0.367940275077633,0.332361988061489,0.295531479981112,0.332160168088145,0.245617577654837,25,0.233644859813084,2,TRUE,1,0,0,TRUE
"87","2_c3","Au=1",0.118939310026539,0.11706159720159,0.103043274793467,0.0313792902003821,0.10722505539377,0.0285051453912169,0.0595154156464479,0.0858037044367967,1,0.00934579439252336,2,FALSE,1,0,0,TRUE
"88","2_c3","B=0",0.218449511419896,0.222563636582452,0.230475846891874,0.483693241366742,0.230816921603486,0.395880226168769,0.402083477389783,0.280126128833389,57,0.532710280373832,2,TRUE,1,0,0,TRUE
"89","2_c3","Bu=0",0.125099604301304,0.129828809550892,0.110168804128402,0.054228612954478,0.121322662393959,0.0381841670646044,0.0872101075827278,0.0978588739166763,7,0.0654205607476635,2,TRUE,1,0,0,TRUE
"90","2_c3","Bu=1",0.118939310026539,0.116979982275759,0.103043274793467,0.0313792902003821,0.1071358557852,0.220619394166438,0.0595154156464479,0.215360111904846,0,0,2,FALSE,1,0,0,TRUE
"91","2_c4","A=1",0.061286916883177,0.0554550454762872,0.0414973129465195,0.0491716960141654,0.0418019628135872,0.0309927816143649,0.0905271134290601,0.0946206716372894,2,0.0204081632653061,2,FALSE,1,1,0,TRUE
"92","2_c4","Au=0",0.684895465507346,0.6871428387532,0.78525552400891,0.71419629618802,0.753482790801574,0.541079591010335,0.505238867720582,0.308911166800419,53,0.540816326530612,2,TRUE,1,1,0,TRUE
"93","2_c4","Au=1",0.061286916883177,0.0655272716273603,0.0414973129465195,0.0491716960141654,0.0473971072039058,0.0330263492615272,0.0905271134290601,0.107914599217395,3,0.0306122448979592,2,FALSE,1,1,0,TRUE
"94","2_c4","B=1",0.061286916883177,0.0554524690876209,0.0414973129465195,0.0491716960141654,0.0418061556985189,0.0309927816143649,0.0905271134290601,0.0946206716372894,2,0.0204081632653061,2,FALSE,1,1,0,TRUE
"95","2_c4","Bu=0",0.0699568669599455,0.0756907614995979,0.0487552242050115,0.0891169197553184,0.0668903275543904,0.0585141214467746,0.132652678563177,0.123076284735032,35,0.357142857142857,2,TRUE,1,1,0,TRUE
"96","2_c4","Bu=1",0.061286916883177,0.0607316135559339,0.0414973129465195,0.0491716960141654,0.0486216559280236,0.305394375052633,0.0905271134290601,0.270856605972575,3,0.0306122448979592,2,FALSE,1,1,0,TRUE
"97","2_c5","A=1",0.202824921720821,0.202982960036818,0.197184334070595,0.242145483192669,0.226430870842304,0.243456783739939,0.316691299241905,0.232490552382305,3,0.0348837209302326,2,TRUE,1,1,1,TRUE
"98","2_c5","Au=0",0.0502970690129856,0.0527135469601154,0.134825463838866,0.0157090336146611,0.0123885344569851,0.0130864325201219,0.0468758737074992,0.203850196129831,0,0,2,FALSE,1,1,1,TRUE
"99","2_c5","Au=1",0.377582499689939,0.370184508317798,0.170367987471503,0.242145483192669,0.199351047779025,0.243456783739939,0.0567437523122697,0.0712127452160084,43,0.5,2,TRUE,1,1,1,TRUE
"100","2_c5","B=1",0.20313552116536,0.203283506754115,0.19727895969252,0.242145483192669,0.226525549254536,0.243456783739939,0.316691299241905,0.232490552382305,6,0.0697674418604651,2,TRUE,1,1,1,TRUE
"101","2_c5","Bu=0",0.0502970690129856,0.0527135469601154,0.134825463838866,0.0157090336146611,0.140907285978928,0.0130864325201219,0.0468758737074992,0.0812179276069252,0,0,2,FALSE,1,1,1,TRUE
"102","2_c5","Bu=1",0.115862919397908,0.118121930971039,0.165517791087649,0.242145483192669,0.194396711688222,0.243456783739939,0.216121901788922,0.178738026282626,34,0.395348837209302,2,TRUE,1,1,1,TRUE
"103","2_d1","A=0",0.061926529553614,0.0664979928205287,0.0328981211863128,0.333050055036851,0.0470149296755366,0.287996538742906,0.299488337945173,0.232490552382305,20,0.224719101123595,2,TRUE,0,0,0,TRUE
