"","subject_id","cb","prob0","prob1","prob2","prob3","structure","trialtype","ans","ansVar","ansVar2","node3","isPerm","isCoh","pgroup","isLat","realLat","connectedWith"
"1949","6xy9wb78gz",1,"80%","50%","10%","70%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,FALSE,"B"
"1950","6xy9wb78gz",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,TRUE,"A"
"1951","6xy9wb78gz",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"1952","6xy9wb78gz",1,"80%","50%","10%","50%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"1",FALSE,FALSE,"A"
"1953","6xy9wb78gz",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"1954","6xy9wb78gz",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"1955","6xy9wb78gz",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1956","70goc5xu3n",1,"80%","50%","10%","50%","disjunctive","d7",5,"B","B","B=1",TRUE,TRUE,"1",FALSE,FALSE,"B"
"1957","70goc5xu3n",1,"80%","50%","10%","70%","conjunctive","c3",1,"A","A","A=1",FALSE,TRUE,"3",FALSE,FALSE,"A"
"1958","70goc5xu3n",1,"80%","50%","10%","70%","disjunctive","d2",7,"Bu","Bu=1","Bu=1",FALSE,FALSE,"3",TRUE,FALSE,"B"
"1959","70goc5xu3n",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1",FALSE,FALSE,"A"
"1960","70goc5xu3n",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"1961","70goc5xu3n",1,"50%","80%","50%","10%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"1962","70goc5xu3n",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"1963","70goc5xu3n",1,"80%","50%","10%","70%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"1964","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1965","71njgb09h3",1,"80%","50%","10%","50%","conjunctive","c5",4,"Au","Au=0","Au=0",FALSE,FALSE,"1",TRUE,FALSE,"A"
"1966","71njgb09h3",1,"50%","80%","50%","10%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"1967","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1968","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"1969","71njgb09h3",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2",TRUE,TRUE,"B"
"1970","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"1971","71ugc6k09w",1,"50%","80%","50%","10%","conjunctive","c2",4,"Au","Au=0","Au=0",FALSE,TRUE,"2",TRUE,TRUE,"A"
"1972","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"1973","71ugc6k09w",1,"80%","50%","10%","50%","conjunctive","c1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1",TRUE,TRUE,"B"
"1974","71ugc6k09w",1,"80%","50%","10%","50%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1",TRUE,TRUE,"B"
"1975","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d4",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1",TRUE,TRUE,"B"
"1976","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"1977","77mpurb0ct",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"1978","77mpurb0ct",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"1979","77mpurb0ct",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"1980","77mpurb0ct",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1981","77mpurb0ct",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"1982","77mpurb0ct",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2",TRUE,FALSE,"B"
"1983","77mpurb0ct",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"1984","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1985","7aan9srbd3",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"1986","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d3",1,"A","A","A=1",FALSE,FALSE,"2",FALSE,FALSE,"A"
"1987","7aan9srbd3",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"1988","7aan9srbd3",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"1989","7aan9srbd3",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,TRUE,"A"
"1990","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,FALSE,"A"
"1991","7bwleqm8d2",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"1992","7bwleqm8d2",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"1993","7bwleqm8d2",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"1994","7bwleqm8d2",1,"80%","50%","10%","70%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"3",TRUE,TRUE,"A"
"1995","7bwleqm8d2",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"1996","7plpp6lp0r",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3",TRUE,FALSE,"A"
"1997","7plpp6lp0r",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"1998","7plpp6lp0r",1,"50%","80%","50%","10%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,TRUE,"B"
"1999","7plpp6lp0r",1,"80%","50%","10%","70%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,TRUE,"A"
"2000","7plpp6lp0r",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2001","7r480gszn5",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2002","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d4",3,"Au","Au=1","Au=1",FALSE,FALSE,"3",TRUE,FALSE,"A"
"2003","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2004","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2005","7r480gszn5",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2006","7r480gszn5",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"2007","7r480gszn5",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,TRUE,"A"
"2008","7xl20setwa",1,"80%","50%","10%","70%","conjunctive","c5",1,"A","A","A=1",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2009","7xl20setwa",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2010","7xl20setwa",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2",TRUE,FALSE,"B"
"2011","7xl20setwa",1,"50%","80%","50%","10%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,TRUE,"A"
"2012","7xl20setwa",1,"50%","80%","50%","10%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2",TRUE,TRUE,"B"
"2013","86vjgtfxsl",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2014","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2015","86vjgtfxsl",1,"50%","80%","50%","10%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2016","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2017","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,TRUE,"B"
"2018","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2019","86vjgtfxsl",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2020","888hnmdmzb",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2021","888hnmdmzb",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2022","888hnmdmzb",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2023","8bxuwf290p",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2024","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2025","8bxuwf290p",1,"80%","50%","10%","70%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2026","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2027","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2028","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2029","8n17o55747",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2030","8n17o55747",1,"80%","50%","10%","50%","disjunctive","d5",6,"B","B","B=0",FALSE,TRUE,"1",FALSE,FALSE,"B"
"2031","8n17o55747",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2032","8n17o55747",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2033","8n17o55747",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2034","8n17o55747",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2035","8n17o55747",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2036","8ola29ndm2",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2037","8ola29ndm2",1,"80%","50%","10%","70%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2038","8ola29ndm2",1,"80%","50%","10%","70%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2039","8ola29ndm2",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2040","91h5db3mog",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2041","91h5db3mog",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2042","91h5db3mog",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2043","91h5db3mog",1,"80%","50%","10%","70%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,TRUE,"A"
"2044","91h5db3mog",1,"80%","50%","10%","50%","conjunctive","c1",4,"Au","Au=0","Au=0",FALSE,TRUE,"1",TRUE,TRUE,"A"
"2045","91h5db3mog",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2046","97brc782fb",1,"50%","80%","50%","10%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2",TRUE,TRUE,"B"
"2047","97brc782fb",1,"50%","80%","50%","10%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2048","97brc782fb",1,"80%","50%","10%","70%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2049","97brc782fb",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2050","9cofgkqeh9",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2051","9cofgkqeh9",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2052","9cofgkqeh9",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2053","9cofgkqeh9",1,"80%","50%","10%","70%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"3",TRUE,TRUE,"B"
"2054","9cofgkqeh9",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1",FALSE,FALSE,"A"
"2055","9cofgkqeh9",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2056","9cofgkqeh9",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2057","9gs9y8xgly",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2058","9gs9y8xgly",1,"80%","50%","10%","50%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2059","9gs9y8xgly",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,TRUE,"A"
"2060","9gs9y8xgly",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2061","9gs9y8xgly",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2062","9gs9y8xgly",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2063","9gs9y8xgly",1,"80%","50%","10%","70%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2064","9h6lqmnnke",1,"50%","80%","50%","10%","disjunctive","d5",1,"A","A","A=1",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2065","9h6lqmnnke",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2066","9h6lqmnnke",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2067","9h6lqmnnke",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2068","9h6lqmnnke",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2069","9huxpfs26l",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2070","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2071","9huxpfs26l",1,"80%","50%","10%","50%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,TRUE,"B"
"2072","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2073","9huxpfs26l",1,"50%","80%","50%","10%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2074","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d7",1,"A","A","A=1",TRUE,TRUE,"1",FALSE,FALSE,"A"
"2075","9q547hl0qz",1,"80%","50%","10%","50%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,TRUE,"A"
"2076","9q547hl0qz",1,"80%","50%","10%","50%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,TRUE,"A"
"2077","9q547hl0qz",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2078","9q547hl0qz",1,"50%","80%","50%","10%","conjunctive","c1",4,"Au","Au=0","Au=0",FALSE,TRUE,"2",TRUE,TRUE,"A"
"2079","9q547hl0qz",1,"80%","50%","10%","70%","disjunctive","d6",1,"A","A","A=1",FALSE,TRUE,"3",FALSE,FALSE,"A"
"2080","9q547hl0qz",1,"50%","80%","50%","10%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2",TRUE,TRUE,"B"
"2081","9q547hl0qz",1,"50%","80%","50%","10%","disjunctive","d7",1,"A","A","A=1",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2082","9q547hl0qz",1,"80%","50%","10%","70%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2083","9ux2a8k97k",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2084","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,TRUE,"B"
"2085","9ux2a8k97k",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2",FALSE,FALSE,"A"
"2086","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2087","9ux2a8k97k",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2088","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d4",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1",TRUE,TRUE,"B"
"2089","a3skx5x31r",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2",TRUE,TRUE,"B"
"2090","a3skx5x31r",1,"50%","80%","50%","10%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2091","a3skx5x31r",1,"80%","50%","10%","50%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2092","a3skx5x31r",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2093","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2094","a6sp7569du",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2095","a6sp7569du",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,TRUE,"B"
"2096","a6sp7569du",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,TRUE,"A"
"2097","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"2098","a6sp7569du",1,"80%","50%","10%","50%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2099","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d4",1,"A","A","A=1",FALSE,TRUE,"2",FALSE,FALSE,"A"
"2100","ad8kxza4v4",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2101","ad8kxza4v4",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2102","ad8kxza4v4",1,"80%","50%","10%","70%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2103","ad8kxza4v4",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,TRUE,"A"
"2104","ad8kxza4v4",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2105","ad8kxza4v4",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2106","ad8kxza4v4",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3",FALSE,FALSE,"B"
"2107","ancfoxp3eg",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2108","ancfoxp3eg",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2",FALSE,FALSE,"B"
"2109","ancfoxp3eg",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,FALSE,"B"
"2110","ancfoxp3eg",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3",TRUE,TRUE,"B"
"2111","ancfoxp3eg",1,"50%","80%","50%","10%","conjunctive","c2",4,"Au","Au=0","Au=0",FALSE,TRUE,"2",TRUE,TRUE,"A"
"2112","ancfoxp3eg",1,"50%","80%","50%","10%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2",TRUE,FALSE,"A"
"2113","anwfnwgazr",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2114","anwfnwgazr",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
"2115","anwfnwgazr",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1",TRUE,FALSE,"B"
"2116","anwfnwgazr",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2",TRUE,TRUE,"A"
"2117","anwfnwgazr",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2118","anwfnwgazr",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1",TRUE,FALSE,"A"
"2119","anwfnwgazr",1,"80%","50%","10%","70%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3",TRUE,FALSE,"A"
"2120","anwfnwgazr",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1",FALSE,FALSE,"B"
"2121","ao465efu0o",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3",FALSE,FALSE,"A"
"2122","ao465efu0o",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1",TRUE,TRUE,"B"
"2123","ao465efu0o",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2",TRUE,FALSE,"B"
