"","A","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","mA","mAu","mB","mBu","cfsA","cfaAu","cfsB","cfsBu","Sum","run"
"385",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.136236512766655,0.0548520014310091,0.320018416912646,0.436235094908446,3056,14972,24319,14817,95915,9
"386",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.0516939376603187,0.0245227384941492,0.892454369817086,-0.210547408369185,2941,15053,23993,14903,79206,9
"387",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.589414199008423,-0.0399755749546382,0.263877690273374,0.346573072971494,3089,15085,23945,15087,93850,9
"388",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.273711916567926,-0.0174010725959254,0.846853273924599,-0.200462196886487,3033,14852,24289,14982,77329,9
"389",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.0621872552603053,0.0281449581380963,-0.10024580654984,0.94800684084128,3009,14979,6060,15071,85460,9
"390",0,0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,-0.0556640809282163,-0.0213462251046652,0.102989283821254,-0.950650103744059,3016,14854,6061,15072,14512,9
"391",0,0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.014932380029313,0.0105274380795715,-0.501441027620031,-0.836377628991779,2978,14841,5919,14881,19818,9
"392",0,0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,-0.0170879325486036,-0.00384346864401129,0.509236066102769,0.830187654916249,2968,14900,6139,14840,80022,9
"393",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.343039096082944,-0.0240851405110731,-0.0932020555274856,0.881952321359069,3068,14889,5970,14907,83737,9
"394",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,-0.333784100774981,0.0193469486813398,0.0948073614801327,-0.888371507757353,2905,15007,5914,14987,16224,9
"395",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.0742082279152042,-0.00600035883902681,-0.493626202414015,-0.824238136152791,3030,14768,5931,14973,19506,9
"396",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,-0.0738134170212443,0.00487210909824087,0.496416543546267,0.825710159474542,2995,15189,5920,14949,80527,9
"397",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,-0.185892059561098,0.719465983004287,0.16243110304435,0.215323007978353,27180,15009,23833,14954,85987,9
"398",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.18608050272545,-0.720558930465863,-0.162478902637884,-0.215472606856045,26932,14921,24052,15025,14026,9
"399",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,-0.119271295742607,0.456821723947855,0.711178146106153,-0.166158746845575,27150,15193,23949,14825,70893,9
"400",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.12129839325311,-0.45466316255997,-0.712065677673872,0.169211289794196,27009,15011,24064,15146,29164,9
"401",1,1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,-0.754711091157213,-0.522845809455633,0.0549144823426784,0.0691989243040399,27013,15095,23659,15137,36687,9
"402",1,1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.753060223486333,0.520706429366074,-0.0487938197440969,-0.0703222921891909,27092,14958,23880,14970,63284,9
"403",1,1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,-0.656354356696913,-0.45001290804018,0.301305093363867,-0.0697062216020383,27003,14857,23927,14977,30162,9
"404",1,1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.651957919541992,0.450446579142283,-0.299517796863217,0.075884201342074,26912,14947,24169,14762,69982,9
"405",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,-0.131246723304723,0.532786140471932,-0.0751902907281166,0.701681002762366,26898,15077,6161,14939,76605,9
"406",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.137655878993313,-0.530856832012857,0.0757178716307041,-0.703712397844577,27099,15070,6081,14954,23504,9
"407",1,0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,-0.0257382223882174,0.136555740602594,-0.460505509052088,-0.782801591342813,26749,15021,5929,14904,17731,9
"408",1,0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.0333801316186441,-0.136160764397493,0.47042023148873,0.778115350541974,26962,15095,5965,14973,82203,9
"409",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,-0.69233960944632,-0.477775774670967,-0.0289443507984829,0.271768073292227,26963,15037,6051,14961,32614,9
"410",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.695062130693747,0.476006033770873,0.0251194732353571,-0.269069295014397,26760,14740,5937,14977,67785,9
"411",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,-0.283671563760221,-0.198692815348899,-0.298039623578189,-0.475933761234894,27091,14797,5966,14820,7611,9
"412",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.287871534782321,0.195129604166843,0.281320117396188,0.483185806061751,27161,14988,6064,15020,92365,9
"413",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0705368511929142,0.0290999099926104,0.0218009104111536,0.0291306763330995,2927,15050,23992,15023,99985,9
"414",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.184072974055556,0.0768381344252368,0.057359260361805,-0.0136207310724797,2981,14990,24037,15125,99896,9
"415",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.184520055490218,-0.013466000694997,0.0575562848944665,0.0768501963600502,2967,14834,23912,14986,99896,9
"416",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.414637500714136,-0.0300501903546601,0.127750554249985,-0.0303264946466222,2923,14853,24081,15086,99485,9
"417",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.134438991601673,0.0568114240738853,-0.00597718629853082,0.0567602854390554,3059,15017,5895,15040,99943,9
"418",0,0,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.339913951260402,0.142466203350566,-0.0150305038707778,-0.0249244695210764,2983,14896,5979,14884,99646,9
"419",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.341874891029456,-0.0249784880304657,-0.0149295878975634,0.142578037001348,2958,14903,5888,14912,99645,9
"420",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.814895499352577,-0.0606076993287509,-0.0361598769288195,-0.06039935980048,3020,15084,5947,14996,97974,9
"421",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,-0.0393281607790877,0.153838354552422,0.114612500082116,0.153880591646062,27021,15003,24128,14996,99584,9
"422",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,-0.0915299902347018,0.36035249674948,0.267615696059757,-0.0635944885990165,27054,14818,23978,15185,97791,9
"423",1,1,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,-0.0914589706708055,-0.0632023634645005,0.269315324100883,0.3585070789098,26797,14880,23957,15095,97766,9
"424",1,1,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,-0.230461039967875,-0.160310815426767,0.67626286301246,-0.159449920088845,26971,15161,23923,15023,87427,9
"425",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,-0.0772844874062243,0.304282037322388,-0.0320605701955223,0.303015841987003,26940,14890,5967,14996,98406,9
"426",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0757779607235851,-0.296072053453052,0.0311379505266448,-0.296339182667765,27050,15014,5892,14991,1525,9
"427",1,0,1,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,-0.185977414548092,0.733923244723835,-0.0767598792706119,-0.128616037447525,26939,14832,5910,14991,91424,9
"428",1,0,1,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.186735220570091,-0.736932186877035,0.0779443260557798,0.128788659031838,26924,14841,6032,14912,8646,9
"429",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,-0.188775341179543,-0.129088715449657,-0.078500589773997,0.73860085625943,27072,14791,6032,14964,91241,9
"430",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.190083071897922,0.130319502561398,0.0780571904361583,-0.735448020614719,27338,15027,5966,15078,8762,9
"431",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,-0.603531243803354,-0.414697631240586,-0.25168641755708,-0.417095887741951,27085,14921,6068,15068,50490,9
"432",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.601752010852456,0.415968886519254,0.252155350882622,0.416131954035408,26978,15005,6092,15015,49498,9
"433",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.125644166017776,0.0498610305329163,0.328204167270321,0.434963930119351,3088,14962,23871,15021,95932,10
"434",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.0414228179897715,0.0211246932591723,0.890550617593419,-0.211682560127867,3008,14934,24007,15132,79309,10
"435",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.578891397683502,-0.0458108912646357,0.264768427494439,0.35330495790003,2975,14892,24093,14991,93968,10
"436",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.277050235657219,-0.0211500937309371,0.850301184121268,-0.1994490712831,3016,14793,23956,14909,77569,10
"437",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.0537464012956711,0.023135272678701,-0.102153498296099,0.950885722126634,2919,14779,6041,15144,85417,10
"438",0,0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,-0.0606505006748672,-0.0240120404273253,0.101370894000894,-0.950954545855563,3055,15082,6009,15114,14610,10
"439",0,0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.0137561935088734,0.00615751705331179,-0.501755011350243,-0.836224065139136,2995,14817,5985,15049,20028,10
"440",0,0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,-0.0113481670735388,-0.00382458461586965,0.505742040275801,0.832986369387998,3004,15139,5996,14791,80186,10
"441",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.331294598343786,-0.0251327675711699,-0.0941623614643548,0.888200816720936,2947,15190,6017,14798,83970,10
"442",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,-0.33036491452215,0.0254726309293319,0.0928788724795868,-0.888589844506983,2944,15051,5960,15127,16343,10
"443",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.073280616717042,-0.00789006789521252,-0.491767086135468,-0.825395091645145,3082,15003,5925,15075,19538,10
"444",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,-0.0727958488225387,0.00595459288706019,0.499714494013934,0.821278782514781,2987,14925,6088,14915,80377,10
"445",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,-0.183390942668482,0.719870362986613,0.161656145852318,0.22326534069115,27124,15027,24002,14875,85910,10
"446",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.184372002401534,-0.718841657701622,-0.166418418257228,-0.223142426959829,26925,14852,24280,15040,14050,10
"447",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,-0.116064349526775,0.457441806623118,0.711867051962856,-0.161689883925961,26845,15014,23904,14919,70923,10
"448",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.118335325200371,-0.45434112107259,-0.714207689789928,0.169786401635336,26879,14961,23740,14935,28892,10
"449",1,1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,-0.755612725481371,-0.523608776466112,0.0476468605676422,0.0636294980762411,26820,14998,23948,14903,36397,10
"450",1,1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.751677036066347,0.526291127873019,-0.0520400273930344,-0.0758898265952199,26835,15150,24003,15069,63466,10
"451",1,1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,-0.653997361744813,-0.451262082494915,0.299930705911259,-0.0723455462932904,26920,15164,23950,14987,30233,10
"452",1,1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.660934318969213,0.44735380155061,-0.300827675236278,0.0683764613141233,27189,15069,23909,15048,69520,10
"453",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,-0.130643671744768,0.525504651147432,-0.0770962225293704,0.704689079818299,26829,14970,6080,14973,76554,10
"454",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.132915024363284,-0.527186062048371,0.0730741728754647,-0.705528301178129,27267,14848,5885,14955,23296,10
"455",1,0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,-0.0329975839215322,0.137659274986247,-0.477849769097872,-0.773734345564433,26986,15079,6121,14968,17939,10
"456",1,0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.0347893569990983,-0.133873558097253,0.472329136823666,0.778335603296313,26912,14967,5984,14790,82294,10
"457",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,-0.688286723542928,-0.482639631610121,-0.0343105617045474,0.270795520011776,26860,15073,6057,14955,32455,10
"458",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.694020378400829,0.471648746296017,0.0277754061183579,-0.27418110259188,27207,14992,5950,15212,67395,10
"459",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,-0.284574524546577,-0.194153180557015,-0.278116727935615,-0.48145726016549,26889,15136,6072,14899,7519,10
"460",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.282659061781496,0.202044796078185,0.286903318170511,0.477992042150372,26806,15235,5884,15092,92396,10
"461",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0507567591219896,0.0212749599400848,0.0158744422681124,0.0212858001337679,3012,15021,24098,15008,99992,10
"462",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.182608563859913,0.0753455218524005,0.057107895170455,-0.0133826979181426,2971,15244,23843,14923,99898,10
"463",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.172411899771025,-0.0126621974167366,0.0536952957390469,0.0717722789521928,2973,14968,24007,15025,99909,10
"464",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.397720251435021,-0.0298622640922653,0.125965037850269,-0.029787780718196,3067,15123,23979,15059,99502,10
"465",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.14679787522159,0.0617889108460928,-0.00652062319184496,0.062306614071527,3061,15127,5881,14914,99932,10
"466",0,0,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.33794364371145,0.141903128515258,-0.0150306060217847,-0.0253270026373729,3050,15141,5916,15149,99642,10
"467",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.350400528300751,-0.0263131627277957,-0.0158499403306081,0.150032505291073,3098,14994,6015,14849,99609,10
"468",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.81723207616371,-0.0604771262878282,-0.0361283217791235,-0.0600418796010925,2993,15074,5957,14890,97981,10
"469",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,-0.0396115786787004,0.154471018756719,0.117109667274729,0.155904292412142,26788,15234,23820,14997,99573,10
"470",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,-0.0901845969446821,0.355217543743367,0.264040624108719,-0.0626791281919498,26913,14897,24059,15101,97839,10
"471",1,1,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,-0.0919948773215376,-0.0632590864970687,0.267235215427136,0.358850886499707,27063,14926,24207,15047,97770,10
"472",1,1,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,-0.230166265973885,-0.158984307633872,0.678937418250543,-0.159946989442883,26892,14930,23806,15084,87411,10
"473",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,-0.0755712731998401,0.296283590841591,-0.0315898796209211,0.297409222726927,26773,15106,6005,15009,98462,10
"474",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0755887266090908,-0.297596462160976,0.0314916544063063,-0.295551975275632,26873,14934,5996,15110,1531,10
"475",1,0,1,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,-0.189059167084928,0.736143765943661,-0.078094781418623,-0.130483775756959,27119,15057,5970,15056,91236,10
"476",1,0,1,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.186803490269103,-0.737617155594144,0.0777677780030506,0.128453356151486,27066,14736,6043,14928,8595,10
"477",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,-0.187861665860591,-0.130394995103867,-0.0778664244572787,0.738562197493779,26903,15061,5947,14951,91250,10
"478",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.188198318222214,0.12906050654803,0.0789637647967271,-0.734159330738079,27013,14825,6117,15078,8734,10
"479",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,-0.601743916394015,-0.41960651519014,-0.249794775276582,-0.418987745465172,26931,15198,5972,15160,50443,10
"480",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.599976176384663,0.41624684198025,0.250670027381303,0.415907635539127,27129,15196,6102,15175,49159,10
"481",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0525641733865388,0.123584279480816,0.433061532482524,0.327064637061991,15055,2952,15065,23919,95936,1
"482",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0256710786385504,0.057662580553347,0.951676133268217,-0.100495402098216,15051,2967,15112,5869,85366,1
"483",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.723581535191854,-0.181231408440973,0.222537375363985,0.160357276414614,14919,26944,14867,23868,85872,1
"484",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.53081599959125,-0.135011855356147,0.702880764850945,-0.0750515687992575,14980,26884,15023,5993,76378,1
"485",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0239977897508144,0.0497840846373766,-0.208819881037173,0.891050786556803,14748,2982,14956,23829,79421,1
"486",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,-0.0176920320709834,-0.044979051090608,0.210044954822541,-0.887147865380401,15052,3045,15069,23933,20577,1
"487",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00611040224460791,0.0166938991954826,-0.836627472197925,-0.502990687067333,15109,2998,14992,5988,19938,1
"488",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,-0.00869348853303356,-0.015750394332188,0.83531829068853,0.504183644493795,14964,3056,14844,5963,80202,1
"489",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.456238089174774,-0.118336393530307,-0.168637611445856,0.711502206148016,15038,27068,14940,24090,70809,1
"490",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,-0.454617544480517,0.115636465164115,0.167820866809621,-0.717878443571331,14977,27137,14835,24041,29220,1
"491",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.133468317919485,-0.0373621261311708,-0.783565787870729,-0.469048320352292,14824,27353,14970,5965,18016,1
"492",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,-0.132316358645356,0.0294803209796469,0.781672889611001,0.469050549639494,15108,27112,15041,5954,82098,1
"493",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,-0.0394277155097354,0.582402413558291,0.352400045832754,0.266566924096119,14828,2939,14994,23875,93983,1
"494",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0429341321996094,-0.588187317072987,-0.346821115282254,-0.259572319234979,15073,3047,15185,24013,6126,1
"495",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,-0.024173431179796,0.332059270528942,0.887797501444875,-0.0936554782735534,14850,2970,15246,5968,83480,1
"496",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0241470679361069,-0.337217235292568,-0.885077641647122,0.0957270842311075,15109,2985,14858,6103,16116,1
"497",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,-0.523363171088716,-0.755073988938607,0.0672301114512297,0.0466802018197576,14944,26913,15120,24021,36408,1
"498",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.521122098659032,0.754294372994634,-0.0716430290320692,-0.0520793505958507,15114,27021,14991,23974,63342,1
"499",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,-0.476138726437616,-0.696466504695927,0.270136491433596,-0.02475004832943,14856,26949,14949,6015,32492,1
"500",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.474528388924786,0.692615150208811,-0.27084981934055,0.0276539377178382,15094,27115,14945,5999,67440,1
"501",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,-0.0216437917042992,0.273914241642033,-0.202674887435489,0.848780575475176,15151,3038,15108,24180,77397,1
"502",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.0203325725341023,-0.276464929153724,0.20181483908548,-0.846120389954402,15075,3057,15128,23998,22335,1
"503",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,-0.010825164408272,0.0729318408626601,-0.823624277602164,-0.494503760691323,15029,2925,15222,6054,19879,1
"504",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00463294133913917,-0.0744338015231953,0.822690422855811,0.496657564626634,14812,2997,14996,6038,80430,1
"505",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,-0.447266710657741,-0.657589293507915,-0.0662065308871757,0.303172745924954,14713,27260,15024,24161,30123,1
"506",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.451217167910174,0.653926228893983,0.067217043585735,-0.305066873603004,15093,27217,15101,24141,69642,1
"507",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,-0.200480418402454,-0.279405192223389,-0.481699236492633,-0.284846527066854,15136,27114,15052,6048,7606,1
"508",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.1968307563054,0.284638338157889,0.474273694821042,0.292311888258163,14908,26651,15050,5802,92548,1
"509",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0311527257992002,0.074816930073865,0.0310220040327176,0.0232485963762134,14908,2948,15015,23930,99983,1
"510",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.0620282450178177,0.146847371044358,0.0623213482717286,-0.00657288621587278,15028,3059,14908,5970,99932,1
"511",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.150889321029759,-0.0390250311771387,0.151661364682732,0.113478143585676,15186,27198,15055,24045,99594,1
"512",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.301987852696509,-0.0773690195920147,0.301669239549808,-0.0321091504522128,15042,27046,15069,6002,98411,1
